kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_joined
11182213,00000000000000000000000000000000e43b7d400f888e26c17db23d79a12504,,CANDIDATE,CANDIDATE,,189.456089,0.004565,-0.004565,233.6331,0.0149,-0.0149,0.2906,0.3454,-0.2904,3.077,0.929,-0.929,453.0,175.0,-175.0,2.2,0.79,-0.3,337.0,3.04,3.21,-1.03,5.4,1.0,q1_q16_tce,5991.0,166.0,-176.0,4.387,0.104,-0.25,1.026,0.367,-0.14,19h08m53.64s,+48d48m47.7s,15.242,"CANDIDATE,CANDIDATE"
11183752,00000000000000000000000000000000650c29af22415faf8a41d07946b4fa43,,CANDIDATE,CANDIDATE,,230.358183,0.004699,-0.004699,233.7677,0.0171,-0.0171,0.4159,0.0643,-0.4157,2.031,0.442,-0.442,1023.0,180.0,-180.0,2.87,1.22,-0.34,289.0,1.66,2.17,-0.51,6.2,1.0,q1_q16_tce,5803.0,194.0,-165.0,4.465,0.086,-0.276,0.884,0.375,-0.105,19h12m52.45s,+48d53m12.3s,15.571,"CANDIDATE,CANDIDATE"
11191364,00000000000000000000000000000000a0741be6357446962974c84d3e7f9ac7,,CANDIDATE,CANDIDATE,,211.54114,0.01594,-0.01594,236.2702,0.0472,-0.0472,0.1723,0.3262,-0.172,5.4,1.6,-1.6,751.0,174.0,-174.0,1.88,0.43,-0.13,251.0,0.94,0.71,-0.23,5.3,1.0,q1_q16_tce,5433.0,222.0,-184.0,4.629,0.034,-0.126,0.689,0.155,-0.049,19h29m20.40s,+48d52m21.1s,15.784,"CANDIDATE,CANDIDATE"
11198419,00000000000000000000000000000000d0d77ec07328eb56dda106b1aa9dde3a,,CANDIDATE,CANDIDATE,,88.523517,0.002337,-0.002337,189.2756,0.0232,-0.0232,0.9117,0.0087,-0.6588,7.22,1.0,-1.0,828.0,104.0,-104.0,1.6,0.17,-0.24,209.0,0.45,0.13,-0.15,7.7,1.0,q1_q16_tce,3827.0,56.0,-75.0,4.782,0.06,-0.07,0.462,0.05,-0.07,19h42m18.31s,+48d53m52.3s,15.841,"CANDIDATE,CANDIDATE"
11348610,000000000000000000000000000000004bcb1a4676dfbc53e5bdac5e648f7fb6,,CANDIDATE,CANDIDATE,,190.860818,0.004524,-0.004524,256.5195,0.0104,-0.0104,0.4668,0.0488,-0.4668,2.823,0.672,-0.672,512.0,133.0,-133.0,1.84,0.68,-0.14,273.0,1.32,1.45,-0.3,6.2,1.0,q1_q16_tce,5463.0,164.0,-142.0,4.578,0.026,-0.24,0.803,0.295,-0.059,19h23m28.51s,+49d06m18.2s,15.491,"CANDIDATE,CANDIDATE"
11355925,00000000000000000000000000000000c92bbe47a8ee33ec8087f9c0e45c9efe,,CANDIDATE,CANDIDATE,,263.30198,0.005096,-0.005096,308.8678,0.0126,-0.0126,0.1782,0.3054,-0.1781,2.213,0.541,-0.541,377.6,73.2,-73.2,2.19,0.74,-0.43,308.0,2.11,2.09,-0.88,5.6,1.0,q1_q16_tce,5758.0,161.0,-146.0,4.277,0.19,-0.214,1.132,0.378,-0.223,19h38m06.44s,+49d10m30.3s,14.225,"CANDIDATE,CANDIDATE"
11391512,00000000000000000000000000000000326a4c0b9c066daf698f104b83416401,,CANDIDATE,CANDIDATE,,370.31761,0.01194,-0.01194,230.3001,0.0235,-0.0235,0.3565,0.1197,-0.3565,12.588,0.728,-0.728,1885.0,151.0,-151.0,2.98,0.26,-0.27,182.0,0.26,0.09,-0.07,15.1,1.0,q1_q16_tce,4665.0,145.0,-125.0,4.584,0.046,-0.034,0.701,0.061,-0.063,19h00m50.04s,+49d12m28.2s,15.988,"CANDIDATE,CANDIDATE"
11393633,00000000000000000000000000000000b886471ccd08ea8a8f2ab1d92132d161,,CANDIDATE,CANDIDATE,,405.6296,0.02632,-0.02632,245.7373,0.0557,-0.0557,0.4652,0.0064,-0.4489,11.26,2.1,-2.1,304.3,59.1,-59.1,1.4,0.53,-0.11,216.0,0.52,0.58,-0.12,5.8,1.0,q1_q16_tce,5583.0,159.0,-144.0,4.58,0.03,-0.24,0.79,0.299,-0.059,19h06m13.33s,+49d14m25.8s,15.006,"CANDIDATE,CANDIDATE"
11414368,0000000000000000000000000000000018ef185218c2a3c52ca7d7ede23da78b,,CANDIDATE,CANDIDATE,,434.28175,0.01843,-0.01843,363.313,0.027,-0.027,0.3094,0.1312,-0.3093,8.14,1.0,-1.0,663.1,93.9,-93.9,1.94,1.08,-0.21,212.0,0.48,0.87,-0.14,12.8,1.0,q1_q16_tce,5544.0,196.0,-158.0,4.529,0.087,-0.445,0.75,0.421,-0.079,19h47m51.42s,+49d12m08.4s,14.886,"CANDIDATE,CANDIDATE"
3559935,00000000000000000000000000000000bdb18eb68d07a8cbbf793a8878b2ca14,,CANDIDATE,CANDIDATE,,265.29617,0.01548,-0.01548,297.8704,0.0236,-0.0236,0.3323,0.1105,-0.3321,4.1,0.923,-0.923,608.0,134.0,-134.0,2.99,1.16,-0.6,302.0,1.97,2.29,-0.84,5.9,2.0,q1_q16_tce,5589.0,163.0,-154.0,4.27,0.175,-0.23,1.218,0.472,-0.244,19h40m43.90s,+38d39m15.2s,14.424,"CANDIDATE,CANDIDATE"
6364582,00000000000000000000000000000000209aaa18cc05298653635c5a6565a8d1,,CANDIDATE,CANDIDATE,,486.12702,0.02185,-0.02185,426.1722,0.0308,-0.0308,0.3621,0.0933,-0.3621,9.495,0.82,-0.82,120.6,15.6,-15.6,1.18,0.44,-0.16,249.0,0.91,1.0,-0.3,8.1,2.0,q1_q16_tce,6008.0,156.0,-174.0,4.373,0.103,-0.255,1.062,0.397,-0.141,19h28m00.49s,+41d47m13.1s,12.988,"CANDIDATE,CANDIDATE"
10718726,0000000000000000000000000000000089e72caaf906013324bfd8b010256e8e,,CANDIDATE,CANDIDATE,,294.055263,0.007495,-0.007495,421.853,0.0149,-0.0149,0.0617,0.3971,-0.0617,14.32,0.377,-0.377,770.0,39.7,-39.7,2.8,1.29,-0.26,288.0,1.64,2.21,-0.47,21.1,2.0,q1_q16_tce,6108.0,152.0,-200.0,4.453,0.049,-0.308,1.011,0.465,-0.095,19h04m59.96s,+48d03m39.4s,14.827,"CANDIDATE,CANDIDATE"
4139254,00000000000000000000000000000000d4cf6baef3666a8edeecfb2b939c9c15,,CANDIDATE,CANDIDATE,,485.92297,0.01167,-0.01167,299.5015,0.015,-0.015,0.4516,0.0439,-0.4516,3.756,0.819,-0.819,122.9,27.1,-27.1,1.07,0.47,-0.16,225.0,0.61,0.79,-0.21,5.5,3.0,q1_q16_tce,5551.0,159.0,-131.0,4.386,0.143,-0.273,0.957,0.412,-0.147,19h03m27.05s,+39d12m19.0s,12.12,"CANDIDATE,CANDIDATE"
9008103,000000000000000000000000000000003f5531f60a2f0af19a0ac9b4d3f44836,,CANDIDATE,CANDIDATE,,87.707513,0.001119,-0.001119,205.7369,0.0106,-0.0106,0.4,0.0522,-0.3999,2.184,0.377,-0.377,578.0,103.0,-103.0,1.72,0.22,-0.13,310.0,2.2,0.92,-0.52,7.1,2.0,q1_q16_tce,4944.0,145.0,-136.0,4.614,0.029,-0.076,0.721,0.09,-0.055,19h04m21.38s,+45d22m08.4s,15.322,"CANDIDATE,CANDIDATE"
4742420,00000000000000000000000000000000c32da8160a6dedb577bcfa876388a45a,,CANDIDATE,CANDIDATE,,205.41415,0.01182,-0.01182,295.6538,0.0333,-0.0333,0.0856,0.3578,-0.0854,10.26,1.4,-1.4,283.8,50.2,-50.2,1.67,0.74,-0.16,323.0,2.58,3.36,-0.75,7.9,2.0,q1_q16_tce,6123.0,164.0,-211.0,4.465,0.05,-0.304,0.991,0.435,-0.096,19h21m48.06s,+39d51m43.2s,15.416,"CANDIDATE,CANDIDATE"
4078157,00000000000000000000000000000000917ac2ae4bfad4677a02e10fdcc60fbf,,CANDIDATE,CANDIDATE,,142.685885,0.007164,-0.007164,175.9722,0.038,-0.038,0.1086,0.3769,-0.1085,3.792,0.785,-0.785,1195.0,303.0,-303.0,2.76,1.17,-0.22,319.0,2.43,3.22,-0.59,9.3,3.0,q1_q16_tce,5767.0,197.0,-167.0,4.57,0.034,-0.281,0.799,0.339,-0.063,19h45m55.05s,+39d07m39.3s,15.484,"CANDIDATE,CANDIDATE"
11462969,00000000000000000000000000000000e81a7a211ef37e9e675db129525fc776,,CANDIDATE,CANDIDATE,,406.496216,0.007638,-0.007638,325.9025,0.0174,-0.0174,0.5052,0.0318,-0.4452,3.495,0.607,-0.607,380.2,58.6,-58.6,1.77,0.76,-0.15,236.0,0.73,0.93,-0.18,6.9,1.0,q1_q16_tce,5847.0,151.0,-159.0,4.525,0.035,-0.303,0.884,0.383,-0.073,19h42m16.04s,+49d22m40.9s,13.893,"CANDIDATE,CANDIDATE"
6946708,000000000000000000000000000000008cde77790814e3b4fbf1f2159422afd9,,CANDIDATE,CANDIDATE,,431.78556,0.01936,-0.01936,507.3561,0.0273,-0.0273,0.196,0.2674,-0.1958,9.135,0.862,-0.862,332.6,40.1,-40.1,1.36,0.47,-0.09,211.0,0.47,0.48,-0.1,9.4,1.0,q1_q16_tce,5642.0,175.0,-137.0,4.6,0.03,-0.207,0.747,0.258,-0.05,19h24m48.23s,+42d27m00.0s,14.401,"CANDIDATE,CANDIDATE"
6768394,00000000000000000000000000000000cdeec3b4e6ca9e6ce7f79aecbf7e877f,,CANDIDATE,CANDIDATE,,335.56311,0.03882,-0.03882,340.6688,0.0644,-0.0644,0.12,0.33,-0.12,13.06,2.3,-2.3,158.0,26.7,-26.7,1.83,1.01,-0.47,333.0,2.9,4.85,-1.49,7.2,4.0,q1_q16_tce,6200.0,160.0,-199.0,4.16,0.218,-0.28,1.448,0.801,-0.37,19h15m50.70s,+42d15m54.0s,13.959,"CANDIDATE,CANDIDATE"
10545066,00000000000000000000000000000000802b4f70437c9d335cc2c02525cb8c10,,CANDIDATE,CANDIDATE,,154.607419,0.004279,-0.004279,250.5204,0.0207,-0.0207,0.0898,0.3465,-0.0897,9.225,0.524,-0.524,279.9,22.9,-22.9,1.56,0.64,-0.13,340.0,3.16,3.79,-0.81,13.4,2.0,q1_q16_tce,6017.0,152.0,-176.0,4.508,0.038,-0.297,0.931,0.383,-0.079,19h42m44.35s,+47d44m53.1s,13.936,"CANDIDATE,CANDIDATE"
9221517,000000000000000000000000000000003b6f7d263c16fb9884989a3a428c0b31,,CANDIDATE,CANDIDATE,,455.27405,0.05654,-0.05654,367.95,0.0144,-0.0144,0.2429,0.3335,-0.2428,2.4,1.1,-1.1,366.0,122.0,-122.0,1.54,0.34,-0.11,196.0,0.35,0.25,-0.08,4.5,2.0,q1_q16_tce,5178.0,172.0,-136.0,4.556,0.028,-0.149,0.818,0.186,-0.056,19h32m31.46s,+45d39m48.8s,13.829,"CANDIDATE,CANDIDATE"
11623629,000000000000000000000000000000004774fbdacf34003f2927fc60ba00e813,,CANDIDATE,CANDIDATE,,117.761,0.002247,-0.002247,175.5599,0.0163,-0.0163,0.2505,0.2007,-0.2504,3.454,0.399,-0.399,53.9,8.2,-8.2,0.62,0.1,-0.03,337.0,3.06,1.4,-0.52,7.1,2.0,q1_q16_tce,5564.0,109.0,-104.0,4.522,0.033,-0.127,0.85,0.138,-0.045,19h49m56.86s,+49d37m24.4s,11.195,"CANDIDATE,CANDIDATE"
7767162,00000000000000000000000000000000fa71658bef6c5fb46d3c83555510bc24,,CANDIDATE,CANDIDATE,,274.743032,0.008618,-0.008618,300.5018,0.0164,-0.0164,0.4073,0.0684,-0.4073,9.137,0.698,-0.698,309.0,28.4,-28.4,2.16,1.34,-0.32,330.0,2.82,5.35,-1.04,12.2,2.0,q1_q16_tce,6277.0,158.0,-206.0,4.306,0.116,-0.33,1.207,0.749,-0.181,19h45m10.45s,+43d24m11.8s,13.749,"CANDIDATE,CANDIDATE"
9838804,0000000000000000000000000000000067e9adc32d1681678ae078cc9ce9277a,,CANDIDATE,CANDIDATE,,458.16754,0.03153,-0.03153,462.2522,0.0504,-0.0504,0.1573,0.3167,-0.1569,6.97,2.8,-2.8,683.0,182.0,-182.0,2.11,0.83,-0.16,208.0,0.45,0.55,-0.11,5.6,2.0,q1_q16_tce,5536.0,195.0,-162.0,4.566,0.029,-0.263,0.816,0.324,-0.062,19h39m50.99s,+46d40m34.6s,15.983,"CANDIDATE,CANDIDATE"
9966219,00000000000000000000000000000000478ffcd1832553dda8ce57f816c5ee1d,,CANDIDATE,CANDIDATE,,326.6708,0.01608,-0.01608,327.7185,0.0385,-0.0385,0.6133,0.0169,-0.4804,10.84,1.5,-1.5,386.4,39.6,-39.6,2.2,0.75,-0.35,283.0,1.52,1.54,-0.57,10.8,1.0,q1_q16_tce,5896.0,162.0,-169.0,4.343,0.138,-0.232,1.072,0.368,-0.172,19h49m54.81s,+46d48m56.7s,14.388,"CANDIDATE,CANDIDATE"
5793275,00000000000000000000000000000000b0ec594ede8ab21b0b07e110d9d859a0,,CANDIDATE,CANDIDATE,,535.93723,0.02765,-0.02765,135.5316,0.0322,-0.0322,0.5968,0.0024,-0.4999,11.85,1.3,-1.3,337.2,47.4,-47.4,1.83,0.78,-0.16,227.0,0.63,0.78,-0.17,8.8,1.0,q1_q17_dr24_tce,6014.0,157.0,-190.0,4.494,0.042,-0.301,0.958,0.406,-0.084,19h30m14.28s,+41d05m24.0s,14.679,"CANDIDATE,CANDIDATE"
9881660,0000000000000000000000000000000056defd6f9340bc31dc43b834b82201e1,,CANDIDATE,CANDIDATE,,65.3558881,0.0006366,-0.0006366,154.47727,0.00897,-0.00897,0.4827,0.0157,-0.4827,2.165,0.205,-0.205,1158.0,140.0,-140.0,2.61,0.2,-0.21,337.0,3.05,1.08,-0.77,9.6,1.0,q1_q17_dr24_tce,4703.0,183.0,-147.0,4.55,0.047,-0.056,0.764,0.059,-0.06,19h09m28.17s,+46d46m07.1s,15.676,"CANDIDATE,CANDIDATE"
11351454,000000000000000000000000000000007c68b1de5bd77ae537b78e45cb750b09,,CANDIDATE,CANDIDATE,,374.41813,0.02951,-0.02951,462.0983,0.035,-0.035,0.5723,0.3901,-0.3536,17.9,1.3,-1.3,430.2,54.5,-54.5,2.42,1.37,-0.28,280.0,1.44,2.52,-0.47,8.9,1.0,q1_q17_dr24_tce,6195.0,167.0,-243.0,4.407,0.061,-0.331,1.124,0.64,-0.127,19h29m35.82s,+49d10m25.1s,15.429,"CANDIDATE,CANDIDATE"
4076061,00000000000000000000000000000000924c3b4624f71ce852fb02351ecebaf9,,CANDIDATE,CANDIDATE,,566.28176,0.03469,-0.03469,440.2605,0.0326,-0.0326,0.2065,0.2442,-0.2065,20.39,1.5,-1.5,1200.0,152.0,-152.0,2.79,1.07,-0.22,203.0,0.4,0.48,-0.1,8.9,1.0,q1_q17_dr24_tce,5829.0,193.0,-175.0,4.575,0.031,-0.031,0.802,0.309,-0.061,19h44m17.78s,+39d09m29.5s,15.992,"CANDIDATE,CANDIDATE"
8442795,00000000000000000000000000000000ea63569994bc7c268ee878db7d4c5b9c,,CANDIDATE,CANDIDATE,,502.20642,0.04742,-0.04742,162.9131,0.0755,-0.0755,0.9802,0.0245,-0.7023,9.39,1.6,-1.6,447.9,85.2,-85.2,2.18,0.76,-0.11,212.0,0.48,0.49,-0.1,7.1,1.0,q1_q17_dr24_tce,6018.0,182.0,-164.0,4.615,0.024,-0.024,0.733,0.255,-0.038,19h44m13.75s,+44d27m39.9s,14.948,"CANDIDATE,CANDIDATE"
9480398,00000000000000000000000000000000739ba4fcd29c761b5c85f48857cea906,,CANDIDATE,CANDIDATE,,407.14656,0.05896,-0.05896,509.257,0.0743,-0.0743,0.7466,0.0484,-0.5277,23.26,3.7,-3.7,82.3,12.2,-12.2,1.18,0.49,-0.22,272.0,1.29,1.66,-0.54,8.2,1.0,q1_q17_dr24_tce,5845.0,181.0,-197.0,4.282,0.162,-0.162,1.198,0.503,-0.22,19h49m29.82s,+46d03m17.3s,13.31,"CANDIDATE,CANDIDATE"
6209225,00000000000000000000000000000000758f9f3362ef1162f531cf8a7e9c66f6,,CANDIDATE,CANDIDATE,,439.21978,0.01354,-0.01354,523.3139,0.02,-0.02,0.2863,0.1998,-0.2862,9.392,0.601,-0.601,342.3,33.5,-33.5,1.81,0.62,-0.17,266.0,1.18,1.17,-0.32,10.3,1.0,q1_q17_dr24_tce,6553.0,161.0,-206.0,4.479,0.048,-0.048,0.962,0.331,-0.088,19h32m38.80s,+41d32m17.4s,13.993,"CANDIDATE,CANDIDATE"
11671646,00000000000000000000000000000000b21eb141f3f79433e92db1d3ece09fa7,,CANDIDATE,CANDIDATE,,392.50115,0.03343,-0.03343,498.8298,0.0511,-0.0511,0.1835,0.2835,-0.1834,9.88,1.1,-1.1,391.2,57.7,-57.7,1.9,2.01,-0.31,225.0,0.6,2.36,-0.23,8.9,1.0,q1_q17_dr24_tce,5128.0,193.0,-167.0,4.388,0.143,-0.143,0.988,1.047,-0.158,19h46m08.35s,+49d47m09.1s,13.87,"CANDIDATE,CANDIDATE"
4567118,000000000000000000000000000000008c026bda7246d40468ad7b8febd3ffd2,,CANDIDATE,CANDIDATE,,521.10826,0.04224,-0.04224,189.5977,0.0577,-0.0577,0.3485,0.0982,-0.3485,18.36,3.3,-3.3,244.7,37.1,-37.1,1.5,0.57,-0.19,231.0,0.68,0.76,-0.22,8.7,1.0,q1_q17_dr24_tce,5942.0,165.0,-161.0,4.432,0.093,-0.093,0.947,0.361,-0.119,19h32m57.43s,+39d41m30.1s,14.163,"CANDIDATE,CANDIDATE"
8845552,00000000000000000000000000000000a20a143006c00795bf7b3425be8d6a6d,,CANDIDATE,CANDIDATE,,34.0357766,0.0004609,-0.0004609,138.9291,0.0117,-0.0117,0.6983,0.0633,-0.4897,3.849,0.364,-0.364,386.6,50.0,-50.0,1.05,0.07,-0.1,337.0,3.06,0.9,-0.86,9.6,1.0,q1_q17_dr24_tce,4367.0,136.0,-146.0,4.739,0.06,-0.06,0.501,0.035,-0.046,20h01m13.28s,+45d05m36.3s,15.534,"CANDIDATE,CANDIDATE"
9821428,00000000000000000000000000000000ea5b84015b1f62b618ab74dbf10b41f4,,CANDIDATE,CANDIDATE,,299.70688,0.03513,-0.03513,360.3939,0.0494,-0.0494,0.1196,0.3187,-0.1196,15.39,2.7,-2.7,230.7,34.3,-34.3,1.15,0.38,-0.08,237.0,0.75,0.75,-0.16,8.6,1.0,q1_q17_dr24_tce,5606.0,166.0,-141.0,4.597,0.029,-0.029,0.76,0.254,-0.053,19h08m06.28s,+46d41m10.6s,14.713,"CANDIDATE,CANDIDATE"
6590726,00000000000000000000000000000000ec73cc4cb15b1acb71f7886bc8d327af,,CANDIDATE,CANDIDATE,,498.27269,0.03229,-0.03229,146.1528,0.0497,-0.0497,0.0481,0.425,-0.0479,8.92,1.6,-1.6,534.0,104.0,-104.0,2.12,0.84,-0.17,214.0,0.5,0.6,-0.13,6.6,2.0,q1_q17_dr24_tce,5618.0,180.0,-183.0,4.514,0.034,-0.034,0.932,0.369,-0.073,19h06m26.25s,+42d03m47.6s,15.477,"CANDIDATE,CANDIDATE"
9150870,000000000000000000000000000000003fffa195ec1c1c61039bc9748537c7c8,,CANDIDATE,CANDIDATE,,441.17369,0.04754,-0.04754,374.0092,0.0473,-0.0473,0.3151,0.1376,-0.315,14.82,2.9,-2.9,702.0,110.0,-110.0,2.27,0.86,-0.17,217.0,0.52,0.6,-0.12,11.5,1.0,q1_q17_dr24_tce,5610.0,171.0,-162.0,4.551,0.027,-0.027,0.858,0.326,-0.064,19h21m13.92s,+45d35m54.3s,15.632,"CANDIDATE,CANDIDATE"
6614748,00000000000000000000000000000000170abf2062a5e5215fdd8ca9b9ad0447,,CANDIDATE,CANDIDATE,,383.85362,0.01802,-0.01802,426.5941,0.0346,-0.0346,0.5927,0.0136,-0.5111,9.76,1.6,-1.6,422.9,65.8,-65.8,2.78,1.22,-0.46,314.0,2.29,2.91,-0.94,7.5,1.0,q1_q17_dr24_tce,6675.0,150.0,-279.0,4.341,0.076,-0.076,1.293,0.572,-0.211,19h37m08.86s,+42d01m58.0s,15.232,"CANDIDATE,CANDIDATE"
11559304,000000000000000000000000000000000c38eb8555179f4518a1964c684fa086,,CANDIDATE,CANDIDATE,,12.9284553,0.0001378,-0.0001378,137.18564,0.0095,-0.0095,0.2446,0.2216,-0.2445,2.49,0.266,-0.266,297.9,37.8,-37.8,0.64,0.11,-0.12,343.0,3.26,1.45,-1.28,8.2,1.0,q1_q17_dr24_tce,3578.0,63.0,-76.0,4.893,0.09,-0.09,0.375,0.06,-0.07,19h27m54.32s,+49d34m32.8s,15.72,"CANDIDATE,CANDIDATE"
4862924,0000000000000000000000000000000068deb2e34b2e3af67649d1daf4d6579a,,CANDIDATE,CANDIDATE,,482.62011,0.03127,-0.03127,314.0653,0.0387,-0.0387,0.1786,0.2704,-0.1786,12.86,1.3,-1.3,324.0,46.1,-46.1,1.98,1.02,-0.21,263.0,1.12,1.72,-0.34,8.1,1.0,q1_q17_dr24_tce,6315.0,167.0,-217.0,4.389,0.071,-0.071,1.095,0.558,-0.117,19h53m06.42s,+39d54m13.9s,14.519,"CANDIDATE,CANDIDATE"
8297319,00000000000000000000000000000000863a31c352e8667d48fda340a8e6597a,,CANDIDATE,CANDIDATE,,328.32211,0.01347,-0.01347,144.0773,0.0361,-0.0361,0.1169,0.353,-0.1168,13.53,1.3,-1.3,399.0,51.4,-51.4,1.3,0.18,-0.1,193.0,0.33,0.17,-0.08,8.2,1.0,q1_q17_dr24_tce,4906.0,182.0,-164.0,4.648,0.032,-0.032,0.668,0.095,-0.052,19h23m37.67s,+44d17m30.4s,14.937,"CANDIDATE,CANDIDATE"
7978202,00000000000000000000000000000000bbe385adaf940868770393cd0a6a3b31,xxxxxxx1630,CONFIRMED,CANDIDATE,,509.997402,0.003256,-0.003256,276.73122,0.00391,-0.00391,0.0254,0.4275,-0.0248,8.481,0.165,-0.165,1267.0,45.2,-45.2,2.62,0.45,-0.27,182.0,0.26,0.16,-0.07,35.3,1.0,q1_q17_dr24_tce,5037.0,196.0,-157.0,4.54,0.066,-0.157,0.756,0.13,-0.077,19h50m01.99s,+43d42m39.4s,14.15,"CONFIRMED,CANDIDATE"
9730163,000000000000000000000000000000003e103e13c340d72041cbae73da2d1f18,xxxxxxx445 ,CONFIRMED,CANDIDATE,,8.15275885,6.589e-05,-6.589e-05,134.19046,0.00792,-0.00792,0.461,0.0838,-0.4086,1.746,0.24,-0.24,16536.0,2312.0,-2312.0,2.44,1.62,-0.7,305.0,2.03,4.47,-1.06,9.2,3.0,q1_q17_dr24_tce,3327.0,125.0,-58.0,5.113,0.14,-0.14,0.189,0.125,-0.054,19h54m56.67s,+46d29m55.1s,17.475,"CONFIRMED,CANDIDATE"
11462341,00000000000000000000000000000000164afb6d1e7f6356a239c6bf24782ff1,,CANDIDATE,CANDIDATE,0.992,42.3375799,0.0004059,-0.0004059,158.25187,0.00815,-0.00815,0.947,0.0,-0.655,4.924,0.157,-0.157,354.8,22.6,-22.6,1.45,0.07,-0.08,311.0,2.21,0.43,-0.39,18.1,1.0,q1_q17_dr25_tce,4132.0,83.0,-91.0,4.682,0.025,-0.022,0.581,0.03,-0.03,19h41m09.25s,+49d22m47.2s,14.275,"CANDIDATE,CANDIDATE"
6765135,0000000000000000000000000000000053c46a43715c3c9fd4541ffb17a86402,,CANDIDATE,CANDIDATE,0.994,175.603366,0.003232,-0.003232,202.3721,0.0145,-0.0145,0.952,0.013,-0.665,9.543,0.294,-0.294,506.8,38.2,-38.2,2.87,0.95,-0.32,348.0,3.46,3.4,-1.09,14.7,1.0,q1_q17_dr25_tce,6225.0,175.0,-218.0,4.461,0.056,-0.21,1.009,0.335,-0.112,19h11m00.55s,+42d14m41.2s,15.054,"CANDIDATE,CANDIDATE"
10917043,000000000000000000000000000000006d77d7fb1214753ff15f45895e55a869,,CANDIDATE,CANDIDATE,1.0,205.385912,0.002047,-0.002047,284.18824,0.00674,-0.00674,0.008,0.42,-0.008,8.681,0.215,-0.215,1248.7,59.9,-59.9,2.11,0.18,-0.17,200.0,0.38,0.13,-0.11,24.3,1.0,q1_q17_dr25_tce,4400.0,157.0,-157.0,4.659,0.035,-0.039,0.624,0.055,-0.05,19h21m00.92s,+48d21m39.0s,15.558,"CANDIDATE,CANDIDATE"
6679295,00000000000000000000000000000000622dc1184c052b964da61b49afa09864,,CANDIDATE,CANDIDATE,0.993,24.5752524,0.0001782,-0.0001782,144.18324,0.00649,-0.00649,0.489,0.466,-0.288,2.258,0.145,-0.145,1003.4,81.2,-81.2,1.64,0.09,-0.11,316.0,2.35,0.49,-0.48,12.1,1.0,q1_q17_dr25_tce,3678.0,73.0,-80.0,4.755,0.028,-0.032,0.512,0.029,-0.035,19h11m47.67s,+42d09m22.1s,15.907,"CANDIDATE,CANDIDATE"
5642620,00000000000000000000000000000000947fb8f7e600ba61014f0888488ab48f,,CANDIDATE,CANDIDATE,0.0,75.8580035,0.0007744,-0.0007744,165.5543,0.00858,-0.00858,0.935,0.024,-0.662,5.382,0.24,-0.24,1148.4,77.1,-77.1,2.72,0.27,-0.22,281.0,1.47,0.58,-0.41,16.1,3.0,q1_q17_dr25_tce,4474.0,156.0,-171.0,4.67,0.032,-0.044,0.614,0.062,-0.05,19h50m21.80s,+40d48m53.9s,15.398,"CANDIDATE,CANDIDATE"
2973386,000000000000000000000000000000001c1d55b3257e9f6c4253a1d2e0d4f5b4,,CANDIDATE,CANDIDATE,1.0,31.0209175,0.0001895,-0.0001895,138.01479,0.00448,-0.00448,0.881,0.051,-0.607,2.012,0.13,-0.13,859.5,67.9,-67.9,1.66,0.12,-0.17,291.0,1.7,0.4,-0.45,15.1,1.0,q1_q17_dr25_tce,3720.0,73.0,-81.0,4.764,0.054,-0.031,0.48,0.033,-0.05,19h07m55.23s,+38d09m54.8s,15.572,"CANDIDATE,CANDIDATE"
8509442,000000000000000000000000000000000f62bc688147480924af3ab54d6dafa1,,CANDIDATE,CANDIDATE,0.9,82.6595174,0.0005443,-0.0005443,152.6726,0.00587,-0.00587,0.579,0.345,-0.358,3.48,0.166,-0.166,1270.7,86.5,-86.5,2.03,0.14,-0.18,233.0,0.7,0.17,-0.18,17.1,1.0,q1_q17_dr25_tce,3952.0,86.0,-94.0,4.716,0.04,-0.036,0.553,0.04,-0.049,19h46m56.94s,+44d30m05.3s,15.995,"CANDIDATE,CANDIDATE"
7303287,00000000000000000000000000000000683637709435e955d1be93aa5e1bee1d,,CANDIDATE,CANDIDATE,0.343,330.071558,0.006272,-0.006272,340.9871,0.0109,-0.0109,0.681,0.048,-0.491,4.295,0.398,-0.398,616.7,66.0,-66.0,2.94,0.46,-0.38,286.0,1.58,0.69,-0.47,10.6,3.0,q1_q17_dr25_tce,5933.0,107.0,-119.0,4.342,0.115,-0.115,1.115,0.174,-0.142,19h49m51.68s,+42d52m58.2s,13.956,"CANDIDATE,CANDIDATE"
